index,time,x,y,地磁Y,地磁Z,磁偏角,气压,步长,单步转动角,偏航角,俯仰角,滚转角
6456,13765.14,135.552574564967,-57.7199218419264,30.205946276063,-27.588820633385,-0.740145987049885,989.169189,0.556705368580991,-0.0165040092785155,1.568924,-0.086141,-0.084463
6495,13765.62,136.106875129847,-57.6874481045828,26.43507164926,-26.618921841807,-0.788863490784275,989.178711,0.555250988151373,-0.00588585785743685,1.587405,-0.059353,-0.051682
6535,13766.11,136.352884828682,-57.6727597773611,20.004335377532,-28.085075134964,-0.951878617238997,989.168884,0.246447801526312,0.00111731462610788,1.476594,-0.122607,-0.090246
6578,13766.64,136.931413684568,-57.6852973282679,16.018877197012,-31.532926703472,-1.10076542698636,989.168579,0.578664693303071,-0.0813035407894523,1.587728,-0.06495,-0.045077
6620,13767.16,137.556898520318,-57.7210511256506,15.845014118921,-33.399907697713,-1.12783525751334,989.16449,0.626505876893035,-0.0354315531421448,1.652112,-0.048875,-0.105699
6658,13767.63,138.102113052796,-57.739979784449,16.570460849973,-33.014543224665,-1.10561870484852,989.163391,0.545543014388962,0.0223957180341994,1.673331,-0.06897,-0.06144
6701,13768.16,138.733635074563,-57.7748498307782,21.784762690778,-34.069646316752,-1.00189576158727,989.161072,0.632483979329012,-0.020455992792123,1.542712,-0.028731,-0.081179
6741,13768.65,139.343339787222,-57.8186298893325,25.289033168232,-37.920836082258,-0.982638999801573,989.159058,0.611274512936446,-0.0165224459952837,1.539384,-0.018761,-0.079739
6783,13769.17,139.975614991936,-57.8575380708453,29.370692156688,-39.656520987578,-0.933320943161244,989.151367,0.633471215672023,0.0102230350890486,1.561814,-0.038613,-0.071269
6820,13769.63,140.533360846376,-57.861723851831,30.950435266216,-40.552581317156,-0.918889615755246,989.14856,0.557761560979978,0.0539546059469385,1.54452,-0.058699,-0.021839
6860,13770.12,141.181398163361,-57.8375931876986,31.48739744228,-39.979000603675,-0.90366320569342,989.155945,0.648486432515341,0.0447240157748352,1.509774,-0.030936,-0.120665
6902,13770.64,141.765765014215,-57.8257841588951,32.121038420118,-38.782791095936,-0.879077922181925,989.165588,0.584486158552038,-0.0170138435494406,1.562108,-0.063105,-0.043342
6943,13771.15,142.362334078137,-57.8327850022754,32.751475076077,-38.312456998575,-0.863492243873709,989.168091,0.596610140574497,-0.0319401334176568,1.571119,-0.052401,-0.059469
6983,13771.64,142.95981428,-57.8382927384712,29.18081401555,-40.490071333008,-0.946318598422808,989.165771,0.597505587234777,0.00251662516963071,1.643018,-0.046048,-0.061182
7025,13772.16,143.554837791333,-57.8390135993534,29.308284861647,-40.084747070634,-0.939463533047254,989.152954,0.595023947987943,0.0080065304462413,1.690371,-0.049298,-0.030919
7066,13772.66,144.106636840143,-57.8462709420725,25.571077228942,-42.898552571561,-1.03326230709023,989.157349,0.551846771568896,-0.0119399072328446,1.824229,-0.058705,-0.054199
7107,13773.17,144.725628731122,-57.8444353064891,27.53979568529,-36.354156747139,-0.922485872211462,989.152466,0.618994612784376,0.0161169054138561,1.838072,-0.066337,-0.038428
7145,13773.64,145.336884423297,-57.8705300476682,22.571838754592,-34.03472140818,-0.985197329757508,989.162292,0.611812435909522,-0.045629995671117,1.826944,0.020575,0.028098
7188,13774.17,145.9423115928,-57.8780211554462,26.184648781815,-32.328745584262,-0.890018039399771,989.166687,0.605473512440996,0.0302918513030971,1.38508,0.001477,-0.049994
7226,13774.64,146.530895903186,-57.8690983049209,29.910953122852,-36.08422694744,-0.878668042125235,989.153076,0.588651941043502,0.0275313185601811,1.192099,-0.042022,-0.041067
7269,13775.17,147.152584671222,-57.854457880324,34.110545986626,-40.000724244012,-0.864708947344692,989.133728,0.621861131069274,0.00838640181173038,1.101393,-0.053162,-0.057602
7310,13775.67,147.772811348617,-57.839943513673,34.592937350393,-44.041209478907,-0.904979713502382,989.139832,0.620396484670386,-0.000147649335603959,1.070505,-0.080845,-0.056684
7353,13776.2,148.30680583373,-57.8626383430024,36.385983252578,-44.939289968483,-0.890186950042443,989.146057,0.534476534012079,-0.0658720006703884,1.216439,-0.139962,-0.082408
7395,13776.72,148.830107154073,-57.9406952863882,34.879813863218,-44.664115350477,-0.907788376222866,989.148743,0.529090879039977,-0.105596237041854,1.336112,-0.181119,-0.067715
7438,13777.25,149.37578523287,-58.0058340559226,36.023938006635,-42.728344151274,-0.870326232483204,989.143555,0.549552204049965,0.0292608451351319,1.3896,-0.131508,-0.078596
7481,13777.78,149.610758303768,-58.0451409156137,32.683703497898,-41.478275085642,-0.903432918972916,989.156555,0.238238060070015,-0.0469377611517017,1.476956,-0.125834,-0.067505
