index,time,x,y,µØ´ÅY,µØ´ÅZ,´ÅÆ«½Ç,ÆøÑ¹,²½³¤,µ¥²½×ª¶¯½Ç,Æ«º½½Ç,¸©Ñö½Ç,¹ö×ª½Ç,,,,,,,,,,,,,,,,,,,,µØ´ÅY,µØ´ÅZ,´ÅÆ«½Ç,ÆøÑ¹,,,
4361,3288.404568,15.40014592,-32.80075198,26.20891529,-40.54325011,-0.996925437,996.247803,0.677152772,-0.020083938,-1.604168,-0.045534,-0.090878,,,,,,,,,,,,,,,,,,,,31.17650517,-39.67430999,-0.904767357,997.704224,-1.195898,-0.204265,-0.071081
4407,3288.971983,14.73113319,-32.79305718,23.47530568,-40.54406621,-1.045955755,996.238403,0.669056979,0.0050383,-1.678988,-0.011946,-0.125952,,,,,,,,,,,,,,,,,,,,31.25029884,-39.64097191,-0.903209811,997.699341,-1.188391,-0.20297,-0.070644
4451,3289.514684,14.04315675,-32.81441292,20.93273076,-40.28286341,-1.091557645,996.238586,0.688307824,0.042532632,-1.568123,-0.083876,-0.08463,,,,,,,,,,,,,,,,,,,,31.212333,-39.67091638,-0.904167734,997.699341,-1.190356,-0.201133,-0.070343
4501,3290.131425,13.4357167,-32.83471157,21.12133157,-39.69786451,-1.081837043,996.251831,0.607779109,0.002372856,-1.595448,-0.028938,-0.111643,,,,,,,,,,,,,,,,,,,,31.65985479,-39.6894688,-0.897466088,997.699341,-1.207907,-0.199962,-0.0708
4548,3290.711182,12.76185619,-32.65765549,21.98968955,-38.63125709,-1.053316614,996.235901,0.696732972,-0.290345403,-1.491507,-0.115426,-0.060096,,,,,,,,,,,,,,,,,,,,31.85098567,-39.57439918,-0.893112256,997.699341,-1.19948,-0.19716,-0.072803
4600,3291.352577,12.48801802,-31.98962693,18.81950576,-36.13827994,-1.090676043,996.226074,0.721976112,-0.924826572,-0.562182,-0.070686,-0.061859,,,,,,,,,,,,,,,,,,,,31.8687293,-39.56014718,-0.89266425,997.699341,-1.20409,-0.194107,-0.074497
4645,3291.907628,12.45578852,-31.2574369,20.25997661,-31.21678434,-0.995118023,996.243713,0.732899016,-0.345039086,-0.098569,-0.109455,0.00513,,,,,,,,,,,,,,,,,,,,31.9019018,-39.54727907,-0.891996956,997.699341,-1.208193,-0.187863,-0.076391
4680,3292.339359,12.38664661,-30.60634355,21.36790755,-30.98023682,-0.966998281,996.249207,0.654754276,0.06180751,-0.135691,-0.104303,-0.02198,,,,,,,,,,,,,,,,,,,,31.83889331,-39.59800663,-0.893588966,997.699341,-1.213779,-0.183104,-0.076482
4734,3293.005451,12.39852547,-29.96439719,22.12141055,-30.44595029,-0.942453443,996.247314,0.64205626,-0.124299389,0.062562,-0.106062,0.007581,,,,,,,,,,,,,,,,,,,,31.66097964,-39.74038202,-0.898073634,997.699341,-1.219598,-0.176844,-0.073975
4782,3293.597507,12.44065152,-29.2609653,21.19622587,-29.70773358,-0.951072703,996.266052,0.704692142,-0.041312684,0.048698,-0.041152,-0.023051,,,,,,,,,,,,,,,,,,,,31.51813156,-39.54343621,-0.897856203,997.703857,-1.217312,-0.174465,-0.07062
4826,3294.14028,12.52721886,-28.53837379,21.05335246,-31.4780268,-0.981299638,996.255005,0.727758472,-0.059417936,0.159638,-0.077657,0.026059,,,,,,,,,,,,,,,,,,,,31.35150045,-39.67569678,-0.902063274,997.703857,-1.215325,-0.173922,-0.066269
4874,3294.732344,12.59458102,-27.88215743,17.75440231,-32.94272963,-1.07647829,996.250916,0.659664748,0.016938904,-0.031505,-0.033539,-0.028191,,,,,,,,,,,,,,,,,,,,31.35129065,-39.73902931,-0.902842265,997.703857,-1.191541,-0.175729,-0.059742
4917,3295.262661,12.61602766,-27.17431784,18.5024732,-31.92751887,-1.045575593,996.237,0.708164418,0.072004602,-0.207897,-0.081914,0.049566,,,,,,,,,,,,,,,,,,,,31.64024645,-39.48003469,-0.895187708,997.703857,-1.157117,-0.177914,-0.056255
4963,3295.830129,12.48282138,-26.61638188,13.48007964,-34.06036554,-1.193941589,996.239502,0.573616985,0.264650599,-0.591241,0.032152,0.0015,,,,,,,,,,,,,,,,,,,,31.59855061,-39.51341321,-0.896243369,997.703857,-1.151453,-0.181282,-0.053567
5007,3296.372895,12.03219437,-26.22869164,15.25588045,-33.57614333,-1.144317014,996.239685,0.594447997,0.625971558,-1.134341,-0.013925,0.010077,,,,,,,,,,,,,,,,,,,,31.62639452,-39.0260329,-0.889750693,997.703857,-1.146883,-0.183214,-0.05333
5051,3296.915579,11.40479796,-26.03618407,15.00342069,-34.13240346,-1.15665369,996.242615,0.656266271,0.412747474,-1.512791,-0.061188,0.029087,,,,,,,,,,,,,,,,,,,,31.64987828,-38.98540731,-0.888877991,997.703857,-1.149599,-0.185422,-0.054721
5099,3297.507651,10.69564447,-25.97839363,15.57110507,-31.04080101,-1.105842787,996.234985,0.71150433,0.216403681,-1.76601,-0.116861,0.104262,,,,,,,,,,,,,,,,,,,,31.72569379,-38.92375039,-0.886931933,997.703857,-1.149595,-0.186454,-0.056422
5142,3298.038093,10.11459807,-25.87139794,17.06141264,-27.17665612,-1.010188492,996.225281,0.590815535,-0.100790641,-1.827055,-0.057126,0.041834,,,,,,,,,,,,,,,,,,,,31.80337339,-38.86033178,-0.884934937,997.702942,-1.150487,-0.186885,-0.058451
5175,3298.445141,9.893943903,-25.81271761,15.87270161,-25.75728175,-1.018520187,996.225586,0.228323547,-0.077818869,-1.680116,-0.038389,0.042893,,,,,,,,,,,,,,,,,,,,31.7993007,-38.86364329,-0.885039468,997.702942,-1.151517,-0.186105,-0.058689
5239,3299.234552,9.893943903,-25.81271761,16.7542697,-27.24815564,-1.019509466,996.237,0,0.597117104,-2.241645,-0.009328,0.038704,,,,,,,,,,,,,,,,,,,,31.75563205,-38.92095366,-0.886434776,997.702942,-1.149577,-0.183084,-0.057088
5293,3299.900627,9.810321104,-25.83378597,17.83764707,-29.19340631,-1.022315959,996.238586,0.086236004,-0.090386503,-2.116934,0.079433,-0.02593,,,,,,,,,,,,,,,,,,,,31.75182821,-38.96895942,-0.887097151,997.702942,-1.1428,-0.180198,-0.054823
5317,3300.196657,9.810321104,-25.83378597,17.13135863,-30.69066866,-1.061683625,996.23407,0,-0.391345584,-1.79564,0.035785,-0.02854,,,,,,,,,,,,,,,,,,,,31.47304396,-39.19445111,-0.894230347,997.702942,-1.144372,-0.175342,-0.049106
5380,3300.97376,9.810321104,-25.83378597,13.31739139,-34.29215572,-1.200372391,996.243896,0,-1.46150117,-0.532461,0.06811,-0.06975,,,,,,,,,,,,,,,,,,,,31.28922096,-39.36446014,-0.899197614,997.702942,-1.140544,-0.171753,-0.043803
5413,3301.380766,9.810321104,-25.83378597,15.18489589,-32.49762328,-1.133680626,996.253113,0,-0.151543903,-0.359143,-0.027079,0.017585,,,,,,,,,,,,,,,,,,,,31.00963603,-39.68606582,-0.907516712,997.702942,-1.14246,-0.166349,-0.034585
5451,3301.849495,9.810321104,-25.83378597,15.91821274,-33.44788635,-1.126605064,996.250916,0,0.070847422,-0.518863,-0.06326,-0.044438,,,,,,,,,,,,,,,,,,,,30.70937616,-39.91884965,-0.915060274,997.702942,-1.141625,-0.163009,-0.027725
5506,3302.527984,9.810321104,-25.83378597,14.61822116,-33.23818901,-1.15645537,996.249817,0,0.068728495,-0.464107,-0.09876,-0.065958,,,,,,,,,,,,,,,,,,,,30.42343368,-40.29499837,-0.924091669,997.693115,-1.139289,-0.160265,-0.02068
5539,3302.935041,9.820532986,-25.73326533,13.3960734,-34.4168053,-1.19960826,996.257141,0.101038023,-0.054032765,-0.315107,-0.043409,-0.022511,,,,,,,,,,,,,,,,,,,,30.05492839,-40.57058839,-0.933205502,997.693115,-1.136536,-0.157365,-0.01187
5607,3303.773805,9.827073028,-25.6354941,13.07885395,-33.47880826,-1.198366925,996.255432,0.097989723,0.034450781,-0.427523,-0.011052,-0.012143,,,,,,,,,,,,,,,,,,,,29.83575519,-39.63861738,-0.925573194,997.693115,-1.140284,-0.156263,-0.008471
5652,3304.328845,9.830228781,-25.54980182,14.74317151,-33.97978614,-1.161427804,996.261841,0.085750371,0.029981834,-0.395764,-0.021177,-0.002027,,,,,,,,,,,,,,,,,,,,30.0790081,-40.62321131,-0.933442422,997.693115,-1.121847,-0.156091,-0.007904
5675,3304.61257,9.830228781,-25.54980182,12.91927954,-34.43919989,-1.21190908,996.266052,0,0.076889614,-0.575121,0.006978,-0.03229,,,,,,,,,,,,,,,,,,,,30.18119327,-40.54735133,-0.930924649,997.693115,-1.121989,-0.157321,-0.010133
5701,3304.933262,9.830228781,-25.54980182,14.25291422,-33.84587901,-1.172223243,996.260925,0,0.068236676,-0.572618,0.031248,-0.05375,,,,,,,,,,,,,,,,,,,,31.04505989,-40.2216358,-0.913457394,997.693115,-1.10388,-0.161358,-0.015602
5746,3305.488255,9.830228781,-25.54980182,12.58844025,-34.90511859,-1.224667742,996.245789,0,0.261414595,-0.844822,0.070089,0.011701,,,,,,,,,,,,,,,,,,,,31.38796508,-40.05635756,-0.906138731,997.693115,-1.104599,-0.165161,-0.019575
5788,3306.006398,9.830228781,-25.54980182,14.19747255,-35.54266818,-1.1907653,996.253601,0,0.69183706,-1.497884,0.025241,-0.00831,,,,,,,,,,,,,,,,,,,,31.6884168,-39.81908522,-0.898615634,997.693115,-1.102535,-0.170678,-0.025297
5838,3306.62308,9.830228781,-25.54980182,19.20387729,-33.77874517,-1.053845909,996.255005,0,0.421429902,-2.002167,0.001788,-0.056336,,,,,,,,,,,,,,,,,,,,31.91414808,-39.7141795,-0.893866663,997.690735,-1.108015,-0.173426,-0.02842
5860,3306.894485,9.830228781,-25.54980182,18.11500218,-35.3402608,-1.097128913,996.241394,0,0.060877382,-1.962217,-0.038585,-0.121757,,,,,,,,,,,,,,,,,,,,32.03941416,-39.61316055,-0.890708093,997.690735,-1.106725,-0.176051,-0.030674
5899,3307.375589,9.830228781,-25.54980182,17.02340354,-34.55762005,-1.113078774,996.2323,0,-0.004383481,-2.017516,-0.03967,-0.077266,,,,,,,,,,,,,,,,,,,,32.72287533,-39.57966592,-0.879950096,997.690735,-1.115688,-0.177214,-0.030472
5948,3307.979977,9.830228781,-25.54980182,15.84776562,-34.61304006,-1.141429123,996.244995,0,0.97611497,-2.773663,0.07873,-0.019203,,,,,,,,,,,,,,,,,,,,32.76569781,-39.62413008,-0.87985924,997.690735,-1.118829,-0.178891,-0.028873
5993,3308.53506,9.830228781,-25.54980182,13.14265952,-34.29030955,-1.204789626,996.244812,0,0.468783796,3.037518,-0.004305,-0.050327,,,,,,,,,,,,,,,,,,,,32.75010501,-39.6369907,-0.880252346,997.690735,-1.116654,-0.18019,-0.027785
6048,3309.213481,9.835268231,-25.65911887,11.72172135,-33.5881757,-1.235027303,996.250916,0.109433152,0.203268855,2.771585,-0.001209,0.02537,,,,,,,,,,,,,,,,,,,,32.61927294,-39.63822912,-0.882232452,997.690735,-1.111555,-0.182358,-0.0268
6092,3309.756233,9.835268231,-25.65911887,9.156717672,-34.07253759,-1.308257502,996.257324,0,0.08857262,2.77652,-0.040298,-0.097548,,,,,,,,,,,,,,,,,,,,33.05320986,-40.02872506,-0.880557757,997.690735,-1.118696,-0.180212,-0.024058
6156,3310.545661,9.828404001,-25.7619315,9.866814046,-34.17781353,-1.289747135,996.258911,0.103041517,-0.201304925,3.091723,-0.081945,-0.091719,,,,,,,,,,,,,,,,,,,,33.12434932,-39.96988199,-0.878779313,997.690735,-1.116656,-0.182618,-0.024878
6178,3310.817026,9.828404001,-25.7619315,13.09594793,-33.64830523,-1.199634114,996.259216,0,0.053664181,2.881171,-0.016835,-0.077064,,,,,,,,,,,,,,,,,,,,33.38903311,-39.78061432,-0.872529896,997.697144,-1.127487,-0.189281,-0.030727
6204,3311.137737,9.828404001,-25.7619315,10.3524758,-34.36361421,-1.278181479,996.264343,0,-0.065069058,2.932142,-0.011451,-0.106654,,,,,,,,,,,,,,,,,,,,33.69511376,-39.52168729,-0.864810541,997.697144,-1.126665,-0.194147,-0.037077
6252,3311.729815,9.828404001,-25.7619315,11.14444754,-34.44862114,-1.257913352,996.262329,0,-0.111847066,3.136534,-0.043124,-0.08052,,,,,,,,,,,,,,,,,,,,34.06956181,-39.12632949,-0.85437397,997.697144,-1.139977,-0.200977,-0.049893
6280,3312.075194,9.828404001,-25.7619315,13.76622277,-34.10257224,-1.187129222,996.256226,0,0.060862729,-3.106842,-0.028349,-0.056807,,,,,,,,,,,,,,,,,,,,33.52319126,-39.28150527,-0.864326472,997.697144,-1.211083,-0.204409,-0.060161
6314,3312.494589,9.828404001,-25.7619315,12.52541691,-33.68809958,-1.21482935,996.264832,0,-0.153248526,-3.101557,0.001375,-0.061933,,,,,,,,,,,,,,,,,,,,34.15656536,-38.73201817,-0.848089149,997.697144,-1.218273,-0.207,-0.076874
6386,3313.382692,9.81043284,-25.85250483,12.75792931,-33.52215774,-1.207140866,996.258911,0.092338997,0.08643164,-3.044855,-0.024601,-0.044196,,,,,,,,,,,,,,,,,,,,34.67786217,-38.94807172,-0.843331976,997.697144,-1.218339,-0.206499,-0.087767
6437,3314.011771,9.769892869,-25.93570219,15.41249639,-32.14300434,-1.123684679,996.251099,0.092548856,-0.257544011,-2.743913,-0.001845,-0.131255,,,,,,,,,,,,,,,,,,,,34.8139664,-39.01286711,-0.84221195,997.697144,-1.220729,-0.201728,-0.101607
6465,3314.357163,9.769892869,-25.93570219,14.60178652,-31.90029893,-1.141531131,996.241516,0,-0.71851527,-2.217947,-0.00205,-0.143681,,,,,,,,,,,,,,,,,,,,34.97226675,-38.87099151,-0.838146488,997.697144,-1.230736,-0.195763,-0.108201
6504,3314.838228,9.769892869,-25.93570219,18.64199495,-32.0717182,-1.044270496,996.250916,0,-0.663128495,-1.55874,0.062609,-0.161185,,,,,,,,,,,,,,,,,,,,34.60042708,-38.87746123,-0.843541008,997.69281,-1.241951,-0.183788,-0.113756
6526,3315.109597,9.769892869,-25.93570219,16.96593515,-33.67512806,-1.104103734,996.24469,0,0.031964583,-1.577757,0.01185,-0.132606,,,,,,,,,,,,,,,,,,,,34.49318296,-38.97264821,-0.846296221,997.69281,-1.253533,-0.17326,-0.114385
6550,3315.405629,9.769892869,-25.93570219,16.43972199,-32.5472612,-1.10307459,996.252808,0,0.218297323,-1.737315,0.009394,-0.119484,,,,,,,,,,,,,,,,,,,,33.59814585,-39.49367398,-0.865883128,997.69281,-1.26751,-0.153423,-0.111226
6588,3315.874354,9.769892869,-25.93570219,17.30430161,-32.29135419,-1.07885814,996.236206,0,0.196115666,-1.95355,0.096572,-0.105455,,,,,,,,,,,,,,,,,,,,31.34828356,-39.84713635,-0.904209525,997.69281,-1.255424,-0.144576,-0.110578
6634,3316.441773,9.769892869,-25.93570219,16.6102342,-32.70532846,-1.100868206,996.23761,0,-0.20433738,-1.83204,0.011339,-0.061177,,,,,,,,,,,,,,,,,,,,31.20222272,-39.96162002,-0.907869886,997.69281,-1.268513,-0.133654,-0.110218
6669,3316.873486,9.769892869,-25.93570219,16.40637481,-34.142437,-1.122847839,996.235474,0,-0.001955721,-1.825086,0.014869,-0.100587,,,,,,,,,,,,,,,,,,,,31.94511396,-40.31402844,-0.900702508,997.69281,-1.262543,-0.127651,-0.110364
6699,3317.243534,9.769892869,-25.93570219,16.77967625,-31.79244879,-1.085166158,996.234375,0,-0.001956734,-1.779675,0.019183,-0.114619,,,,,,,,,,,,,,,,,,,,31.90503396,-40.63259338,-0.905140253,997.69281,-1.254077,-0.121691,-0.110239
6733,3317.662909,9.769892869,-25.93570219,16.43972697,-31.67206499,-1.092016624,996.244507,0,0.007844586,-1.828391,0.017948,-0.104058,,,,,,,,,,,,,,,,,,,,31.74375473,-40.75873526,-0.909103543,997.69281,-1.264794,-0.112395,-0.109059
6778,3318.217982,9.769892869,-25.93570219,17.5362411,-32.17584471,-1.071790268,996.255127,0,-0.020741009,-1.827067,0.02098,-0.080503,,,,,,,,,,,,,,,,,,,,32.32295288,-41.36741513,-0.907523388,997.691833,-1.201434,-0.107087,-0.107676
6811,3318.625062,9.769892869,-25.93570219,16.73773442,-32.0857852,-1.089974587,996.255127,0,-0.016350559,-1.809668,0.019962,-0.059717,,,,,,,,,,,,,,,,,,,,32.26778904,-41.41045455,-0.908856152,997.691833,-1.208018,-0.101857,-0.108256
6859,3319.217125,9.769892869,-25.93570219,17.45104623,-31.59067403,-1.066103693,996.247498,0,0.293343415,-1.973153,0.086807,-0.067316,,,,,,,,,,,,,,,,,,,,31.03195112,-41.58465145,-0.929708732,997.691833,-1.207003,-0.098921,-0.108877
6895,3319.661206,9.769892869,-25.93570219,17.359741,-31.79620064,-1.071053173,996.247925,0,-0.098935925,-1.94978,0.045525,-0.078508,,,,,,,,,,,,,,,,,,,,31.34975065,-41.52201784,-0.92409327,997.691833,-1.216107,-0.095449,-0.111214
6928,3320.068188,9.769892869,-25.93570219,17.03911336,-31.13892864,-1.070108048,996.257813,0,-0.097660183,-1.910303,0.079961,-0.087156,,,,,,,,,,,,,,,,,,,,31.38188319,-41.49775281,-0.923319351,997.691833,-1.219502,-0.093415,-0.112795
6970,3320.586322,9.769892869,-25.93570219,17.17448527,-31.77360708,-1.075255309,996.253723,0,-0.117639716,-1.668414,0.037891,-0.089997,,,,,,,,,,,,,,,,,,,,31.53988307,-41.73155027,-0.923606086,997.691833,-1.219207,-0.090854,-0.115411
7012,3321.104414,9.769892869,-25.93570219,16.97858481,-30.71682982,-1.065847806,996.243896,0,-0.068489442,-1.764423,-0.001694,-0.130774,,,,,,,,,,,,,,,,,,,,31.65104664,-41.8372096,-0.923129975,997.691833,-1.21715,-0.089433,-0.116925
7052,3321.597769,9.677130316,-25.90243765,17.07451047,-29.92874587,-1.052346435,996.258545,0.098546542,-0.199550424,-1.5324,0.01255,-0.118217,,,,,,,,,,,,,,,,,,,,31.66024245,-41.83028639,-0.922910563,997.691833,-1.219818,-0.087669,-0.117811
7106,3322.263875,9.573095277,-25.87075414,14.88060631,-26.82540957,-1.064336109,996.237976,0.10875263,0.048691892,-1.590175,-0.051506,-0.075558,,,,,,,,,,,,,,,,,,,,31.63322929,-41.85065274,-0.923555432,997.684814,-1.221309,-0.086375,-0.117596
7154,3322.85595,9.480293897,-25.8449633,15.77458278,-25.45657561,-1.016041657,996.262939,0.096318553,0.024548993,-1.664816,-0.048724,-0.121571,,,,,,,,,,,,,,,,,,,,31.51583436,-41.93916635,-0.926357992,997.684814,-1.223873,-0.083486,-0.115656
7207,3323.509716,9.370646264,-25.7987907,10.44249893,-26.10580964,-1.190284168,996.251221,0.118972735,-0.127488759,-1.230667,-0.076401,-0.051999,,,,,,,,,,,,,,,,,,,,31.34906683,-42.06396197,-0.930328412,997.684814,-1.226194,-0.080328,-0.112563
7252,3324.064758,9.303477344,-25.71580886,6.66580022,-25.8363784,-1.31830201,996.241699,0.106759781,-0.491762578,-0.922398,-0.097898,-0.045722,,,,,,,,,,,,,,,,,,,,30.69754739,-42.69388062,-0.947422181,997.684814,-1.226972,-0.073586,-0.10468
7294,3324.582834,9.303477344,-25.71580886,5.823649984,-22.00000972,-1.312020422,996.237976,0,-0.60828204,-0.8287,0.031693,-0.164037,,,,,,,,,,,,,,,,,,,,30.32329554,-42.96046039,-0.956160336,997.684814,-1.230621,-0.067863,-0.097424
7327,3324.989911,9.303477344,-25.71580886,6.075861835,-21.53140102,-1.295761617,996.221863,0,-0.065310454,-0.683312,0.038217,-0.154173,,,,,,,,,,,,,,,,,,,,29.7645284,-43.26584416,-0.968206755,997.684814,-1.23235,-0.06204,-0.089174
7350,3325.273607,9.303477344,-25.71580886,5.876909823,-20.71719615,-1.294384882,996.232483,0,-0.090955238,-0.571924,0.035846,-0.150648,,,,,,,,,,,,,,,,,,,,29.2220276,-43.81747134,-0.982629739,997.684814,-1.229973,-0.055302,-0.076748
7392,3325.791659,9.303477344,-25.71580886,4.747720412,-21.78182308,-1.356185914,996.223083,0,-0.073157266,-0.251742,0.015308,-0.134346,,,,,,,,,,,,,,,,,,,,28.89042304,-44.03684732,-0.990178998,997.684814,-1.228868,-0.053217,-0.069466
7438,3326.359079,9.303477344,-25.71580886,5.853137973,-21.07170975,-1.299854531,996.226074,0,0.044665196,-0.186507,0.032388,-0.163926,,,,,,,,,,,,,,,,,,,,28.7568915,-43.28530614,-0.984394502,997.693237,-1.20432,-0.054506,-0.062413
7526,3327.444549,9.30460608,-25.584076,6.086661012,-22.23255458,-1.303571714,996.230774,0.131737689,0.104000365,-0.280865,0.019518,-0.147706,,,,,,,,,,,,,,,,,,,,28.77009871,-43.2764983,-0.984089025,997.693237,-1.198532,-0.058165,-0.061322
7568,3327.962583,9.30460608,-25.584076,4.224463786,-24.64864961,-1.401058214,996.226379,0,-0.391636854,-0.613778,-0.085698,-0.089008,,,,,,,,,,,,,,,,,,,,29.29979721,-43.06454599,-0.973367147,997.693237,-1.164308,-0.066877,-0.063898
7636,3328.801408,9.418483676,-25.56649443,7.898053074,-27.49474898,-1.291071169,996.227173,0.115226815,-1.017410631,0.31013,-0.01779,-0.035373,,,,,,,,,,,,,,,,,,,,29.84445149,-42.70845728,-0.960879622,997.693237,-1.144455,-0.074452,-0.066665
7686,3329.418144,9.521247498,-25.55954952,10.3503958,-28.91317804,-1.227028413,996.215942,0.102998227,-0.085702081,0.852566,-0.038919,0.001981,,,,,,,,,,,,,,,,,,,,30.15293344,-42.49122985,-0.953638319,997.693237,-1.129508,-0.087154,-0.068768
7728,3329.936234,9.521247498,-25.55954952,12.87199278,-30.77518905,-1.174649387,996.236389,0,0.808544916,0.015648,-0.071754,-0.048554,,,,,,,,,,,,,,,,,,,,30.56441834,-42.39250673,-0.946123985,997.693237,-1.133565,-0.095723,-0.068213
7769,3330.441998,9.521247498,-25.55954952,14.85079567,-30.82635654,-1.121849797,996.238098,0,0.789950472,-0.795254,0.02227,-0.054755,,,,,,,,,,,,,,,,,,,,30.58449959,-42.34483211,-0.945278371,997.693237,-1.136714,-0.107837,-0.066122
7793,3330.738022,9.521247498,-25.55954952,14.01680773,-30.28998691,-1.137387069,996.22998,0,0.309332594,-1.17922,-0.00391,-0.068069,,,,,,,,,,,,,,,,,,,,30.68372808,-42.2729611,-0.942932771,997.693237,-1.127485,-0.114832,-0.065427
7815,3331.009331,9.521247498,-25.55954952,14.38338247,-32.55579186,-1.154776406,996.225281,0,0.143881238,-1.230067,-0.005392,0.018727,,,,,,,,,,,,,,,,,,,,31.75893062,-42.4999125,-0.929044391,997.690308,-1.129791,-0.123195,-0.067139
7847,3331.404043,9.521247498,-25.55954952,16.4188258,-30.25545792,-1.073595705,996.229675,0,0.013691597,-1.392474,-0.04722,0.008443,,,,,,,,,,,,,,,,,,,,31.94504936,-42.36016486,-0.924657581,997.690308,-1.127076,-0.127168,-0.070134
7871,3331.700115,9.521247498,-25.55954952,17.91052205,-30.66908604,-1.042230064,996.215942,0,0.124921339,-1.557118,-0.042851,-0.009585,,,,,,,,,,,,,,,,,,,,32.31575869,-42.14090293,-0.916598039,997.690308,-1.133489,-0.130607,-0.0764
7911,3332.19356,9.521247498,-25.55954952,18.73624538,-30.96180916,-1.026605601,996.213562,0,0.076270231,-1.616206,-0.036151,-0.011372,,,,,,,,,,,,,,,,,,,,32.45026335,-42.0088521,-0.913073519,997.690308,-1.13898,-0.132067,-0.080925
7947,3332.637648,9.521247498,-25.55954952,18.36381801,-31.96704644,-1.049367295,996.197449,0,-0.177708068,-1.524111,-0.008634,-0.036518,,,,,,,,,,,,,,,,,,,,32.6326135,-41.86733744,-0.908725194,997.690308,-1.140222,-0.133402,-0.085135
7993,3333.204999,9.521247498,-25.55954952,18.25613757,-31.01450812,-1.038777451,996.215149,0,-0.077478541,-1.405773,0.004255,-0.078726,,,,,,,,,,,,,,,,,,,,32.3254151,-41.81200981,-0.912666149,997.690308,-1.154308,-0.134996,-0.089917
8025,3333.599729,9.521247498,-25.55954952,17.9129423,-30.78095904,-1.043755518,996.202026,0,-0.00083556,-1.433335,-0.002391,-0.094363,,,,,,,,,,,,,,,,,,,,32.07963199,-42.04003115,-0.918980574,997.690308,-1.179972,-0.132006,-0.091882
8072,3334.179482,9.521247498,-25.55954952,18.08433997,-30.67925492,-1.038159334,996.213562,0,0.027425395,-1.48353,-0.00799,-0.089065,,,,,,,,,,,,,,,,,,,,32.04988947,-42.06268197,-0.91968754,997.690308,-1.178328,-0.132793,-0.090783
8096,3334.475552,9.521247498,-25.55954952,18.45385264,-31.14577315,-1.03591021,996.215759,0,0.003393496,-1.502197,-0.007511,-0.086067,,,,,,,,,,,,,,,,,,,,31.94671631,-42.91046461,-0.930826389,997.691711,-1.183156,-0.132957,-0.08841
8137,3334.981303,9.521247498,-25.55954952,18.25608855,-30.7006458,-1.034321151,996.216553,0,-0.004261029,-1.540629,0.000988,-0.07756,,,,,,,,,,,,,,,,,,,,31.75031874,-43.05599105,-0.935395607,997.691711,-1.181896,-0.131688,-0.083953
8161,3335.277322,9.521247498,-25.55954952,18.12355995,-29.53606246,-1.020431089,996.205444,0,-0.006448516,-1.531595,0.005779,-0.076029,,,,,,,,,,,,,,,,,,,,31.61488106,-43.7368245,-0.944903076,997.691711,-1.174592,-0.129935,-0.081403
8208,3335.857055,9.521247498,-25.55954952,16.51473932,-27.12799944,-1.02395251,996.197021,0,-0.064360236,-1.263795,0.047787,-0.121745,,,,,,,,,,,,,,,,,,,,30.78990383,-43.93726692,-0.959553995,997.691711,-1.178129,-0.1268,-0.078712
8264,3336.547802,9.521247498,-25.55954952,15.14439225,-29.58059376,-1.097618218,996.189636,0,0.672270006,-1.637595,0.028449,-0.011668,,,,,,,,,,,,,,,,,,,,30.7259536,-43.98202078,-0.961008838,997.691711,-1.18001,-0.124961,-0.077891
