-173.77,-211.38
-173.98,-212.11
-174.16,-212.88
-174.38,-213.7
-174.38,-213.7
-174.54,-214.37
-174.7,-215.04
-174.85,-215.8
-175.02,-216.62
-175.13,-217.32
-175.33,-218.08
-175.51,-218.84
-175.7,-219.6
-175.87,-220.24
-176.09,-220.99
-176.25,-221.64
-176.47,-222.44
-176.61,-223.05
-176.82,-223.87
-176.94,-224.61
-177.13,-225.47
-177.4,-226.15
-177.97,-226.8
-178.52,-227.39
-179.12,-227.87
-179.12,-227.87
-179.64,-228.34
-179.64,-228.34
-179.64,-228.34
